doi,id,linkout
10.1111/1556-4029.14277,pub.1124363020,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/1556-4029.14277
10.1080/15438627.2020.1721499,pub.1124360524,
10.7205/milmed.172.9.950,pub.1073663195,https://academic.oup.com/milmed/article-pdf/172/9/950/21943236/milmed.172.9.950.pdf
10.1016/j.annepidem.2019.05.004,pub.1116872298,
10.1080/01639625.2020.1720938,pub.1124336914,
10.1177/0093854819897705,pub.1123802125,
10.1186/s12877-020-1424-4,pub.1124368211,https://bmcgeriatr.biomedcentral.com/track/pdf/10.1186/s12877-020-1424-4.pdf
10.18632/aging.102616,pub.1123815533,http://europepmc.org/articles/pmc6977705?pdf=render
10.1016/j.psychres.2020.112809,pub.1124295861,https://ink.library.smu.edu.sg/soss_research/3176
10.1016/j.jad.2020.01.173,pub.1124366805,
10.1080/10509674.2018.1441206,pub.1101651481,
10.1080/10509674.2018.1441209,pub.1101651482,
10.1111/bmsp.12170,pub.1113875598,
10.1111/j.1741-3737.2006.00312.x,pub.1007746364,
10.1371/journal.pone.0186913,pub.1092509094,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0186913&type=printable
10.1016/j.jadohealth.2014.04.003,pub.1040202482,https://escholarship.org/content/qt7qv2d1mj/qt7qv2d1mj.pdf?t=p7c3uk
10.5249/jivr.v11i1.997,pub.1111413966,https://www.jivresearch.org/jivr/index.php/jivr/article/download/997/612
10.1016/j.archger.2020.104020,pub.1124406152,
10.2217/pmt-2019-0037,pub.1124427904,
10.1080/01639625.2019.1708537,pub.1123657007,
10.1016/j.jcrimjus.2019.101656,pub.1123962277,http://osf.io/7g32n/download
10.1007/s10995-008-0340-6,pub.1012005839,http://europepmc.org/articles/pmc2635913?pdf=render
10.1093/aje/kwm221,pub.1051411513,https://academic.oup.com/aje/article-pdf/166/11/1306/232448/kwm221.pdf
10.1111/wvn.12419,pub.1124553404,
10.1002/mhw.31762,pub.1111908120,
10.1080/17457289.2019.1711099,pub.1124056711,
10.1002/cbl.30387,pub.1114019630,
10.1002/mhw.31954,pub.1117474639,
10.1002/cbl.30171,pub.1042431721,
10.1111/sltb.12449,pub.1101357628,
10.1016/j.childyouth.2018.06.005,pub.1104496440,
10.1007/s13524-019-00850-x,pub.1124363453,https://read.dukeupress.edu/demography/article-pdf/57/1/123/844570/123torratsespinosa.pdf
10.1080/14659891.2019.1642411,pub.1117976220,
10.1007/s10964-018-0912-8,pub.1106281873,
10.1086/701130,pub.1112735586,
10.1086/703699,pub.1120231926,
10.1086/703067,pub.1120530451,
10.1086/701128,pub.1110641756,
10.1007/s11150-015-9311-z,pub.1031232171,
10.15195/v2.a23,pub.1067606313,https://www.sociologicalscience.com/download/volume-2/september/SocSci_v2_478to501.pdf
10.1186/s40621-018-0142-2,pub.1103149236,https://injepijournal.biomedcentral.com/track/pdf/10.1186/s40621-018-0142-2
10.1177/0093854816682048,pub.1053876305,
10.1177/0049124110366237,pub.1021541922,
10.1016/j.contraception.2016.08.002,pub.1026952229,http://europepmc.org/articles/pmc5140751?pdf=render
10.1111/ssqu.12776,pub.1124593489,
10.1016/j.chiabu.2018.09.004,pub.1107260241,https://doi.org/10.1016/j.chiabu.2018.09.004
10.1177/1049909120902808,pub.1124562390,
10.1007/s13644-017-0304-7,pub.1090928822,
10.3390/soc8020024,pub.1103632284,https://www.mdpi.com/2075-4698/8/2/24/pdf
10.1080/00036846.2011.564139,pub.1045327739,
10.1016/j.qref.2012.11.002,pub.1002975855,
10.1377/hlthaff.23.4.234,pub.1020944938,
10.1177/0021934719896003,pub.1124633291,
10.31406/relap2020.v14.i1.n26.1,pub.1124205409,http://revistarelap.org/index.php/relap/article/download/234/345
10.1016/j.chiabu.2015.10.009,pub.1016964326,
10.1177/1524838014566718,pub.1016632567,
10.1176/appi.ps.54.5.693,pub.1063507515,
10.1001/jama.2018.17647,pub.1110224999,https://jamanetwork.com/journals/jama/articlepdf/2716569/jama_viswanathan_2018_us_180026.pdf
10.1007/s10567-017-0250-5,pub.1093155610,https://link.springer.com/content/pdf/10.1007/s10567-017-0250-5.pdf
10.1002/da.20622,pub.1052927912,http://europepmc.org/articles/pmc3094576?pdf=render
10.1176/ps.2008.59.12.1391,pub.1063528986,http://europepmc.org/articles/pmc3086068?pdf=render
10.1007/s10865-019-00122-4,pub.1123594038,http://europepmc.org/articles/pmc7234927?pdf=render
10.1080/02699052.2020.1723166,pub.1124563111,
10.1080/08959420.2020.1726720,pub.1124665379,
10.1002/ajcp.12076,pub.1031604825,
10.1007/s00192-011-1653-3,pub.1041101430,http://europepmc.org/articles/pmc3632633?pdf=render
10.1001/jama.2012.169,pub.1015715344,https://jamanetwork.com/journals/jama/articlepdf/1355991/joc15167_804_812.pdf
10.2337/dc11-1360,pub.1033069881,https://care.diabetesjournals.org/content/diacare/35/2/273.full.pdf
10.1007/s10552-011-9844-2,pub.1046930956,
10.1016/j.jacr.2011.08.001,pub.1035431056,
10.1001/archgenpsychiatry.2011.84,pub.1043164421,https://jamanetwork.com/journals/jamapsychiatry/articlepdf/1107359/yoa15059_1276_1283.pdf
10.1016/j.ijcard.2009.11.037,pub.1040961249,
10.1177/003335491112600309,pub.1074208368,http://europepmc.org/articles/pmc3072857?pdf=render
10.1007/s00268-011-1169-5,pub.1044658221,
10.1370/afm.1315,pub.1016759256,http://www.annfammed.org/content/9/6/489.full.pdf
10.1176/ps.62.10.pss6210_1152,pub.1063541110,
10.1002/lary.21193,pub.1007191779,
10.5034/inquiryjrnl_47.04.315,pub.1033146525,
10.1016/j.amjmed.2010.07.016,pub.1027455029,
10.1016/j.otohns.2010.06.918,pub.1011991506,
10.1542/peds.2010-0962,pub.1026638848,http://europepmc.org/articles/pmc4865884?pdf=render
10.1016/j.ajem.2009.09.034,pub.1040121610,
10.1007/s12325-010-0106-6,pub.1035008978,https://link.springer.com/content/pdf/10.1007%2Fs12325-010-0106-6.pdf
10.1016/j.vaccine.2011.02.088,pub.1042531158,https://escholarship.org/content/qt26q8j81v/qt26q8j81v.pdf?t=p94n4m
10.1016/j.addbeh.2020.106337,pub.1124596351,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7441471
10.3390/ijerph17030978,pub.1124639877,https://res.mdpi.com/d_attachment/ijerph/ijerph-17-00978/article_deploy/ijerph-17-00978-v2.pdf
10.1353/hpu.2020.0021,pub.1124770107,https://muse.jhu.edu/article/747787/pdf
10.1007/s10389-020-01221-2,pub.1124653280,
10.1007/s10902-020-00227-7,pub.1124655930,
10.1007/s11482-020-09820-7,pub.1124659871,
10.1016/j.jad.2020.02.018,pub.1124663990,https://pure.ulster.ac.uk/ws/files/78413454/Anxiety_and_depression_in_older_adults_final.pdf
10.3390/ijerph17031021,pub.1124753129,https://www.mdpi.com/1660-4601/17/3/1021/pdf
10.1016/j.ypmed.2019.105948,pub.1123244233,https://doi.org/10.1016/j.ypmed.2019.105948
10.1016/j.chiabu.2020.104360,pub.1124226799,
10.1080/00223980.1988.9915520,pub.1022917917,
10.1007/s42380-018-0003-0,pub.1110639221,
10.1177/1749975519885467,pub.1124469275,
10.1037/lhb0000142,pub.1039474089,
10.1080/07418825.2014.915340,pub.1009378364,
10.1007/s00420-018-1330-7,pub.1105197408,
10.1177/0011128717695224,pub.1084240137,
10.1111/1745-9125.12166,pub.1093152166,
10.1111/1745-9125.12047,pub.1034298805,https://repository.asu.edu/attachments/142425/content/Spohn_CUMULATIVE_DISADVANTAGE.pdf
10.1177/001872678603900203,pub.1032763512,
10.1093/sleep/zsy231,pub.1110108949,https://academic.oup.com/sleep/article-pdf/42/3/zsy231/28120889/zsy231.pdf
10.1016/j.socscimed.2020.112800,pub.1124053435,
10.1016/j.labeco.2012.10.002,pub.1036924329,
10.1177/0734016818818687,pub.1110790133,
10.3758/s13428-020-01359-7,pub.1124794435,https://link.springer.com/content/pdf/10.3758/s13428-020-01359-7.pdf
10.1002/jts.2490090404,pub.1053218055,
10.1525/sp.2013.11225,pub.1067700289,
10.1177/1557085119878268,pub.1121410121,https://journals.sagepub.com/doi/pdf/10.1177/1557085119878268
10.1177/0887403420903376,pub.1127056135,
10.1177/016402758134008,pub.1040624707,
10.1093/hsw/hlz025,pub.1120358560,
10.1177/0333102410363766,pub.1000076887,http://europepmc.org/articles/pmc3486691?pdf=render
10.1016/j.jpsychires.2019.09.006,pub.1120999827,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7255491
10.1111/j.1475-4991.1991.tb00380.x,pub.1037589905,
10.1111/jomf.12255,pub.1000115455,http://europepmc.org/articles/pmc4712716?pdf=render
10.1177/0887403420903379,pub.1127056190,
10.1016/j.dhjo.2019.05.003,pub.1115010946,
10.1007/s10896-020-00137-5,pub.1124795526,
10.1007/s10865-011-9362-4,pub.1018238174,
10.1016/j.im.2019.103247,pub.1123467083,
10.17795/ijpbs-2024,pub.1079349413,http://europepmc.org/articles/pmc5088440?pdf=render
10.17795/ijpbs-2024,pub.1068459401,http://europepmc.org/articles/pmc5088440?pdf=render
10.1177/0898264316688116,pub.1083940319,
10.5114/aoms.2016.59740,pub.1072589105,https://www.termedia.pl/Journal/-19/pdf-27504-10?filename=race sense.pdf
10.3390/brainsci8060105,pub.1104527133,https://res.mdpi.com/d_attachment/brainsci/brainsci-08-00105/article_deploy/brainsci-08-00105.pdf
10.1177/2050312116666975,pub.1026554385,https://journals.sagepub.com/doi/pdf/10.1177/2050312116666975
10.1177/0164027517706984,pub.1085467786,
10.1080/15528030.2012.706738,pub.1037532754,
10.3390/healthcare6020036,pub.1103630922,https://www.mdpi.com/2227-9032/6/2/36/pdf
10.3390/bs8050046,pub.1103791258,https://www.mdpi.com/2076-328X/8/5/46/pdf
10.1186/s12913-020-4978-0,pub.1124885169,https://bmchealthservres.biomedcentral.com/track/pdf/10.1186/s12913-020-4978-0.pdf
10.1001/jamanetworkopen.2019.19935,pub.1124377237,https://jamanetwork.com/journals/jamanetworkopen/articlepdf/2759758/ursano_2020_oi_190748.pdf
10.1111/psyg.12530,pub.1124796299,
10.1002/gps.5281,pub.1124795868,
10.1177/0886260520905087,pub.1124835125,
10.1080/01443410.2019.1657560,pub.1122324049,
10.1111/lasr.12459,pub.1124368812,https://law.bepress.com/cgi/viewcontent.cgi?article=1443&context=usclwps-lss
10.1177/0886260520903134,pub.1124835143,
10.1093/bjc/azaa008,pub.1124197401,
10.1177/0095399720905368,pub.1124835945,
10.1177/0265407515626309,pub.1030294405,https://journals.sagepub.com/doi/pdf/10.1177/0265407515626309
10.1177/1088868319850738,pub.1117009349,https://journals.sagepub.com/doi/pdf/10.1177/1088868319850738
10.1093/geront/gnu020,pub.1021398961,https://academic.oup.com/gerontologist/article-pdf/55/6/961/8081820/gnu020.pdf
10.1080/15528030.2013.854727,pub.1048008822,
10.1177/0164027511417884,pub.1012406416,http://europepmc.org/articles/pmc3611881?pdf=render
10.1007/s13644-011-0008-3,pub.1009209144,http://europepmc.org/articles/pmc3190306?pdf=render
10.1080/00224545.2017.1331992,pub.1085471600,
10.1007/s12126-017-9319-1,pub.1100315800,
10.1353/jip.2017.0015,pub.1092047683,
10.1080/10508619.2012.635060,pub.1002444278,http://europepmc.org/articles/pmc3329182?pdf=render
10.3390/ijerph16193645,pub.1121392457,https://www.mdpi.com/1660-4601/16/19/3645/pdf
10.1177/0164027518805190,pub.1107501853,
10.1007/s13644-012-0075-0,pub.1003831912,
10.1080/10225706.2019.1678046,pub.1121835693,
10.1177/0022146520902796,pub.1124868710,https://journals.sagepub.com/doi/pdf/10.1177/0022146520902796
10.1093/alcalc/agaa003,pub.1123834959,
10.1007/s00127-020-01841-9,pub.1124868896,
10.1080/01639625.2020.1728029,pub.1124873197,
10.15171/ijer.2019.14,pub.1118073373,http://ijer.skums.ac.ir/article_35966_f956736ff2370eb62b4faa2617af80f4.pdf
10.1016/j.childyouth.2019.104494,pub.1120928783,
10.1080/15377938.2019.1692748,pub.1122870958,
10.1080/17525098.2019.1635708,pub.1119951487,
10.1177/0011128720906113,pub.1127071351,
10.1016/j.jamcollsurg.2019.12.040,pub.1124843471,
10.1111/fima.12171,pub.1013083375,
10.1002/pam.20616,pub.1008434500,https://www.econstor.eu/bitstream/10419/64325/1/668053917.pdf
10.1016/j.abrep.2015.09.001,pub.1033557388,https://doi.org/10.1016/j.abrep.2015.09.001
10.1016/j.ypmed.2017.11.033,pub.1093080912,
10.1177/0146167214557007,pub.1028227554,https://eprints.qut.edu.au/124698/1/Clark_decling%20loneliness.pdf
10.1111/psj.12300,pub.1110267620,
10.1016/j.addbeh.2019.02.008,pub.1112038783,
10.2196/14290,pub.1117291803,https://www.jmir.org/2019/6/e14290/PDF
10.1111/j.1467-6494.2008.00508.x,pub.1006858735,
10.1111/j.1751-9004.2009.00204.x,pub.1002804494,
10.1007/s11205-006-9023-0,pub.1022235987,
10.1001/jamanetworkopen.2018.7529,pub.1111674914,https://jamanetwork.com/journals/jamanetworkopen/articlepdf/2722579/mcmanus_2019_oi_180312.pdf
10.1007/s11205-010-9624-5,pub.1050013522,
10.1177/0022042616629513,pub.1063641646,
10.1177/1948550615602933,pub.1000466495,
10.3109/14659891.2015.1122101,pub.1052804878,
10.1177/0146167216660058,pub.1063740543,
10.1371/journal.pone.0221441,pub.1120337780,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0221441&type=printable
10.1007/s11205-014-0647-1,pub.1032734240,
10.1037/ppm0000203,pub.1106257021,
10.1542/peds.2016-2387,pub.1084347086,https://pediatrics.aappublications.org/content/pediatrics/139/4/e20162387.full.pdf
10.1177/1103308815596885,pub.1048719346,
10.1016/j.jadohealth.2018.06.005,pub.1107326287,http://www.jahonline.org/article/S1054139X1830243X/pdf
10.1037/dev0000760,pub.1117294312,
10.1007/s10611-019-09863-4,pub.1122021849,
10.1080/14659891.2017.1358306,pub.1091807975,
10.1080/15245004.1999.9961044,pub.1058399344,
10.1016/j.addbeh.2018.12.027,pub.1110902945,
10.1111/cdev.13221,pub.1112021577,http://deepblue.lib.umich.edu/bitstream/2027.42/148227/1/cdev13221_am.pdf
10.1007/s10964-019-01135-7,pub.1121519858,
10.1080/15562948.2014.951136,pub.1006582129,
10.1016/j.sleep.2017.08.013,pub.1091844056,
10.1080/10826084.2018.1496455,pub.1111511065,
10.1080/10826084.2018.1441313,pub.1101167176,
10.1080/10852352.2019.1617382,pub.1115914578,
10.1080/10705510701575602,pub.1033972508,http://europepmc.org/articles/pmc2785099?pdf=render
10.1037/emo0000403,pub.1100565038,
10.1016/j.sbspro.2016.02.061,pub.1026550359,https://doi.org/10.1016/j.sbspro.2016.02.061
10.1002/pam.21995,pub.1085738197,
10.1002/pam.21998,pub.1085735576,
10.1525/collabra.45,pub.1084343345,https://doi.org/10.1525/collabra.45
10.1016/j.jadohealth.2015.04.008,pub.1026108375,http://europepmc.org/articles/pmc4514911?pdf=render
10.1111/1467-9248.12113,pub.1002463602,
10.1371/journal.pone.0157223,pub.1044454374,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0157223&type=printable
10.1177/0011128717719427,pub.1100145661,
10.1016/j.electstud.2017.09.004,pub.1103662192,
10.1111/j.1740-1461.2012.01272.x,pub.1011401294,https://academiccommons.columbia.edu/doi/10.7916/D8GX4HVM/download
10.1002/mpr.1524,pub.1032066048,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5364066
10.1123/ssj.2019-0008,pub.1117626180,https://journals.humankinetics.com/downloadpdf/journals/ssj/37/2/article-p143.pdf
10.1007/s11109-019-09537-w,pub.1112222584,
10.1177/0146167220905712,pub.1124915430,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7416449
10.1111/eip.12932,pub.1124815874,
10.1093/geront/gnr065,pub.1026477323,https://academic.oup.com/gerontologist/article-pdf/51/6/761/2445362/gnr065.pdf
10.1093/geront/gnq035,pub.1012329995,https://academic.oup.com/gerontologist/article-pdf/50/4/509/2233507/gnq035.pdf
10.1016/j.jamda.2010.02.009,pub.1025437076,
10.1038/nature25181,pub.1100288446,https://researchonline.lshtm.ac.uk/id/eprint/4657237/1/weiss_et_al_2017_accepted.pdf
10.1093/geront/25.1.69,pub.1059632490,
10.1016/j.eatbeh.2020.101368,pub.1124646009,
10.1111/jsr.12996,pub.1124861013,
10.1016/j.socec.2020.101522,pub.1124871910,
10.1037/hea0000809,pub.1121266935,
10.1037/fam0000621,pub.1124432366,
10.1016/j.sleh.2020.01.010,pub.1124951495,
10.1016/j.paid.2020.109853,pub.1124482043,
10.1177/1948550619893966,pub.1124922611,
10.1007/s11606-020-05700-w,pub.1124949530,https://link.springer.com/content/pdf/10.1007/s11606-020-05700-w.pdf
10.1016/j.dhjo.2020.100911,pub.1124955315,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7883993
10.2307/762197,pub.1070668811,
10.2307/1059004,pub.1069373185,
10.1080/13607863.2020.1727850,pub.1125083424,
10.1080/13607863.2020.1727847,pub.1124939236,
10.1007/s42379-020-00045-7,pub.1124953298,
10.1016/j.jor.2019.11.042,pub.1122918296,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6997652
10.1016/j.ijer.2019.07.005,pub.1122086227,https://doi.org/10.1016/j.ijer.2019.07.005
10.1016/j.ajem.2019.07.006,pub.1117709658,
10.1016/j.ajem.2019.03.051,pub.1113109497,
10.1080/10508619.2012.761529,pub.1000010676,http://europepmc.org/articles/pmc3867015?pdf=render
10.1007/s10943-012-9638-1,pub.1034658083,http://europepmc.org/articles/pmc3578067?pdf=render
10.1111/j.1758-0854.2012.01072.x,pub.1006607122,http://deepblue.lib.umich.edu/bitstream/2027.42/92014/1/j.1758-0854.2012.01072.x.pdf
10.1177/1360780419893554,pub.1123836407,
10.1177/0363546506294060,pub.1063820733,
10.1177/0009922813513322,pub.1053753367,https://digitalcommons.pcom.edu/cgi/viewcontent.cgi?article=1071&context=research_day
10.1177/1524838020906513,pub.1125047603,
10.1080/13674670802249753,pub.1012577735,http://europepmc.org/articles/pmc2947450?pdf=render
10.1093/geronb/gbaa029,pub.1125029477,
10.1093/geronb/gbaa026,pub.1124814831,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7955992
10.1016/j.regsciurbeco.2020.103528,pub.1125038631,
10.22237/jmasm/1556670120,pub.1127089674,https://digitalcommons.wayne.edu/cgi/viewcontent.cgi?article=3227&context=jmasm
10.1111/1745-9133.12487,pub.1124431003,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/1745-9133.12487
10.1177/0733464809334899,pub.1031318082,
10.1016/j.amjopharm.2010.05.002,pub.1013729252,http://europepmc.org/articles/pmc2929128?pdf=render
10.1016/j.jamda.2009.12.091,pub.1043950365,
10.1080/15388220.2018.1540010,pub.1109784034,
10.1177/0886260519825883,pub.1111680542,
10.1002/ab.21840,pub.1116401666,
10.1177/1533317510387585,pub.1038554604,
10.1007/s12603-014-0001-y,pub.1046889719,http://europepmc.org/articles/pmc4099251?pdf=render
10.1016/j.jamda.2009.03.009,pub.1047624571,
10.1016/j.jagp.2012.12.216,pub.1016323087,http://europepmc.org/articles/pmc3851928?pdf=render
10.1080/08959420.2010.485526,pub.1049393681,
10.1093/hsw/hlt020,pub.1059647556,
10.3389/fpubh.2013.00024,pub.1044988708,https://www.frontiersin.org/articles/10.3389/fpubh.2013.00024/pdf
10.1177/0898264314524436,pub.1037334579,
10.1177/0733464810375801,pub.1005111365,
10.1177/0898264311432311,pub.1024203288,
10.1111/j.1532-5415.2011.03332.x,pub.1053490882,http://europepmc.org/articles/pmc4544855?pdf=render
10.1002/hec.3977,pub.1123879954,https://tigerprints.clemson.edu/cgi/viewcontent.cgi?article=1017&context=economics_pubs
10.1016/j.irle.2020.105891,pub.1124232044,
10.18280/isi.240410,pub.1122632194,https://www.iieta.org/download/file/fid/19870
10.2307/418905,pub.1103121722,
10.2307/2095359,pub.1069757270,
10.3109/15563650.2015.1030677,pub.1001629248,
10.2307/1602736,pub.1069561128,
10.2307/1059053,pub.1069373230,
10.1007/s12110-003-1014-0,pub.1034558232,
10.1080/00036846.2016.1259752,pub.1045709371,
10.2105/ajph.81.6.733,pub.1068873847,http://ajph.aphapublications.org/doi/pdf/10.2105/AJPH.81.6.733
10.1016/j.puhe.2020.01.002,pub.1125097185,
10.3917/eufor.361.0115,pub.1015440500,
10.1186/s12920-020-0667-4,pub.1125100466,https://bmcmedgenomics.biomedcentral.com/track/pdf/10.1186/s12920-020-0667-4.pdf
10.1093/humrep/dez297,pub.1123514109,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7105324
10.1016/j.dib.2020.105268,pub.1124670994,https://doi.org/10.1016/j.dib.2020.105268
10.1136/bmjopen-2018-028646,pub.1120123078,https://bmjopen.bmj.com/content/bmjopen/9/8/e028646.full.pdf
10.1080/10967494.2020.1728454,pub.1125097230,
10.1080/26408066.2019.1705958,pub.1124864379,
10.1177/2057891119898763,pub.1124701939,
10.1080/21632324.2020.1719692,pub.1124591938,
10.18510/hssr.2019.7689,pub.1123295333,https://doi.org/10.18510/hssr.2019.7689
10.1016/j.worlddev.2019.104848,pub.1124152243,
10.1080/15388220.2020.1729780,pub.1125083454,
10.1111/agec.12543,pub.1122696228,
10.1111/padr.12293,pub.1122923992,
10.1016/j.cegh.2019.12.024,pub.1123779139,http://www.ceghonline.com/article/S2213398420300087/pdf
10.1007/s40615-017-0383-8,pub.1086122679,
10.1016/j.socscimed.2020.112856,pub.1125112991,
10.1002/oby.22716,pub.1123828992,
10.1177/0973801019868372,pub.1123269623,
10.1177/0886260519898427,pub.1125172953,
10.1177/0021909619871588,pub.1120850130,https://journals.sagepub.com/doi/pdf/10.1177/0021909619871588
10.1007/s40865-018-0090-0,pub.1107331238,
10.1016/j.ssresearch.2019.102376,pub.1121879040,
10.1007/s11150-020-09481-3,pub.1125082749,
10.1016/j.drugpo.2019.102627,pub.1123346002,http://osf.io/6r2h7/download
10.1007/s00038-019-01274-5,pub.1117764362,https://pdxscholar.library.pdx.edu/cgi/viewcontent.cgi?article=1251&context=sph_facpub
10.1016/j.jeem.2019.102267,pub.1121386308,
10.1257/app.20170487,pub.1121343926,https://www.aeaweb.org/articles/pdf/doi/10.1257/app.20170487
10.1080/13607863.2020.1732293,pub.1125124332,
10.1080/21632324.2019.1697496,pub.1123019801,
10.5539/ies.v12n12p44,pub.1123040181,http://www.ccsenet.org/journal/index.php/ies/article/download/0/0/41438/42930
10.1177/2167696818793809,pub.1106369936,
10.18865/ed.29.2.227,pub.1113588016,https://www.ethndis.org/edonline/index.php/ethndis/article/download/1077/1522
10.1016/j.paid.2020.109908,pub.1125146479,
10.1007/s13524-019-00851-w,pub.1124482052,https://read.dukeupress.edu/demography/article-pdf/57/1/195/844568/195braunerotto.pdf
10.1016/j.jad.2020.01.069,pub.1124101468,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7103558
10.1037/cdp0000326,pub.1125174143,
10.1093/geronb/gbaa020,pub.1124625697,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8200355
10.1016/j.alcr.2020.100328,pub.1125096203,
10.1016/j.soscij.2010.08.004,pub.1047037728,
10.1080/07418825.2019.1675745,pub.1121858970,https://www.tandfonline.com/doi/pdf/10.1080/07418825.2019.1675745?needAccess=true
10.1111/ssqu.12618,pub.1112987947,
10.1080/00207659.2020.1726109,pub.1125485873,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7739897
10.1007/s13524-019-00838-7,pub.1123259407,https://read.dukeupress.edu/demography/article-pdf/56/6/2083/843670/2083compernolle.pdf
10.1525/sod.2019.5.3.314,pub.1126981974,
10.1007/s11111-019-00334-5,pub.1123348581,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7219478
10.1037/abn0000492,pub.1122784722,
10.5085/0898-5510-1.2.47,pub.1019601612,
10.1177/0093854820910173,pub.1125414522,
10.1111/1745-9133.12478,pub.1123429179,
10.1108/13639510910958226,pub.1018450357,
10.1080/07418825.2020.1728363,pub.1125099302,
10.1080/07418825.2020.1731572,pub.1125455065,
10.1177/0886260517704229,pub.1085239923,
10.1111/ssqu.12775,pub.1124796883,
10.1111/jomf.12667,pub.1125055459,
10.1111/1745-9125.12239,pub.1124935258,
10.1136/injuryprev-2015-041890,pub.1005995893,
10.1016/j.econmod.2020.02.043,pub.1125312881,
10.1177/0021934713507580,pub.1018164159,
10.1073/pnas.1907343117,pub.1124794549,https://www.pnas.org/content/pnas/117/8/4027.full.pdf
10.1186/s12877-020-1451-1,pub.1125317011,https://doi.org/10.1186/s12877-020-1451-1
10.1177/0886260515588525,pub.1011714769,
10.1037/vio0000116,pub.1084537384,
10.1017/thg.2019.76,pub.1121186481,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/B73180F0669DE5A6E548D6D7DC3F6982/S1832427419000768a.pdf/div-class-title-igems-the-consortium-on-interplay-of-genes-and-environment-across-multiple-studies-an-update-div.pdf
10.1177/1557085119842652,pub.1113542492,
10.1177/1065912920903381,pub.1125414581,
10.1177/0886260519898426,pub.1124648807,https://journals.sagepub.com/doi/pdf/10.1177/0886260519898426
10.1177/0093854820903752,pub.1126266911,
10.1177/0886260519839421,pub.1113179306,
10.1016/j.jcrimjus.2019.101638,pub.1122594271,
10.1002/ab.21886,pub.1125318631,
10.7202/1061846ar,pub.1120896269,http://www.erudit.org/fr/revues/psyedu/2011-v40-n2-psyedu04740/1061846ar.pdf
10.1016/j.jrp.2020.103937,pub.1125323993,
10.1177/1359105320909876,pub.1125331770,
10.1016/j.chiabu.2020.104434,pub.1125329154,https://www.sciencedirect.com/science/article/am/pii/S0145213420300892
10.1007/s11292-020-09417-y,pub.1125401379,
10.1007/s12103-020-09523-7,pub.1125402228,
10.1080/15348431.2020.1737802,pub.1125430621,
10.1177/036319908701200405,pub.1074238285,
10.1016/j.chiabu.2020.104400,pub.1125438685,
10.1016/j.amepre.2020.01.003,pub.1125405758,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7174087
10.1007/s40865-019-00124-5,pub.1121001672,
10.1016/j.worlddev.2020.104912,pub.1125150765,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7192549
10.1111/j.1741-3737.2012.01029.x,pub.1046455376,http://europepmc.org/articles/pmc3757923?pdf=render
10.1080/01639625.2018.1519132,pub.1108041040,
10.1080/02791072.2016.1260187,pub.1049485372,
10.1080/10826084.2019.1701035,pub.1123315862,
10.1080/14786010600764559,pub.1049237932,
10.1080/01639625.2019.1706139,pub.1123673449,
10.1080/14616700802227811,pub.1032673282,
10.1177/1557085120908332,pub.1127117367,
10.1007/s10896-020-00142-8,pub.1125452715,
10.1111/j.1533-8525.1992.tb00143.x,pub.1016610232,
10.1007/s11150-020-09483-1,pub.1125397500,http://link.springer.com/10.1007/s11150-020-09483-1
10.1093/ntr/ntaa022,pub.1124197866,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7364844
10.1111/lapo.12139,pub.1123267725,https://digitalcommons.unl.edu/cgi/viewcontent.cgi?article=1725&context=sociologyfacpub
10.1111/1468-0106.12318,pub.1124364017,http://arxiv.org/pdf/2007.13549
10.1016/j.ijlp.2018.10.004,pub.1109809879,https://doi.org/10.1016/j.ijlp.2018.10.004
10.1080/13547860.2019.1678371,pub.1121992335,
10.1080/15295192.2019.1701936,pub.1124675892,https://escholarship.org/content/qt3gq6f0n4/qt3gq6f0n4.pdf?t=q9lowt
10.1111/apa.15092,pub.1122584806,
10.1177/0886260519889928,pub.1122927609,
10.1111/ssqu.12752,pub.1122862583,
10.1093/abm/kaz069,pub.1124030645,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7291329
10.1007/s11121-019-01055-9,pub.1123473243,
10.1016/j.ecresq.2013.09.004,pub.1016089466,
10.1037/a0034700,pub.1011928449,
10.3102/0034654319891400,pub.1123219896,
